id,points,rebounds,assists,blocks,steals,turnover,fouls,fieldGoalsPercentage,threePointsPercentage,freeThrowsPercentage,partOfteam,partOfgame
5912,90,41,40,18,16,12,19,0.52,0.44,0.89,25,2192
5913,95,49,45,11,19,19,11,0.56,0.25,0.84,25,2193
5914,126,55,57,16,11,20,11,0.63,0.49,0.74,27,2194
5915,96,54,55,14,10,17,19,0.55,0.30,0.72,23,2195
5916,109,54,54,18,12,12,13,0.43,0.37,0.89,5,2196
5917,84,51,58,10,14,12,12,0.57,0.38,0.73,6,2197
5918,111,56,52,17,17,12,13,0.49,0.33,0.82,17,2198
5919,124,47,58,20,11,12,19,0.62,0.47,0.89,20,2199
5920,96,46,58,17,19,17,20,0.62,0.46,0.82,5,2200
5921,99,46,59,10,12,14,18,0.63,0.41,0.72,29,2201
5922,99,44,48,11,16,17,14,0.44,0.44,0.87,8,2202
5923,87,53,44,19,20,17,14,0.64,0.25,0.73,24,2203
5924,94,55,54,16,15,16,15,0.64,0.41,0.83,4,2205
5925,81,42,59,14,19,18,17,0.64,0.46,0.84,21,2206
5926,101,43,58,20,11,15,20,0.58,0.36,0.82,5,2207
5927,122,54,54,10,10,11,15,0.41,0.33,0.76,7,2208
5928,116,54,47,19,17,13,15,0.40,0.20,0.89,11,2209
5929,128,41,46,20,18,18,10,0.59,0.46,0.71,2,2210
5930,123,43,48,13,16,15,20,0.47,0.44,0.76,8,2212
5931,120,47,48,16,16,13,18,0.47,0.48,0.85,24,2213
5932,126,44,42,13,10,16,16,0.66,0.39,0.74,18,2214
5933,101,60,41,10,10,19,11,0.55,0.30,0.75,20,2215
5934,113,41,60,10,17,17,15,0.58,0.44,0.82,23,2216
5935,103,51,58,16,16,14,13,0.51,0.22,0.85,18,2218
5936,95,49,41,17,20,16,17,0.64,0.21,0.77,21,2219
5937,95,42,59,14,20,13,17,0.64,0.22,0.79,9,2220
5938,90,54,46,18,15,14,14,0.69,0.49,0.72,16,2221
5939,118,48,47,20,11,13,10,0.54,0.45,0.76,10,2222
5940,104,51,48,18,15,10,18,0.60,0.32,0.79,9,2223
5941,121,40,43,12,18,17,17,0.67,0.21,0.86,3,2224
5942,109,54,51,15,12,16,15,0.52,0.41,0.85,13,2225
5943,113,50,42,14,10,19,14,0.62,0.30,0.83,13,2226
5944,126,57,53,15,16,17,10,0.60,0.38,0.77,3,2227
5945,91,50,44,13,17,18,12,0.66,0.31,0.75,10,2228
5946,127,47,50,20,12,16,19,0.45,0.34,0.80,20,2229
5947,118,53,53,11,16,18,11,0.57,0.32,0.83,18,2230
5948,81,46,41,19,10,16,20,0.52,0.26,0.86,21,2231
5949,101,41,57,15,14,18,11,0.55,0.45,0.73,18,2232
5950,94,45,56,14,15,10,15,0.63,0.24,0.83,26,2233
5951,127,40,58,15,13,14,13,0.59,0.29,0.81,3,2234
5952,96,57,56,19,17,19,20,0.41,0.44,0.87,9,2235
5953,113,57,42,20,11,11,14,0.41,0.49,0.73,25,2236
5954,95,58,50,10,20,15,20,0.49,0.36,0.72,29,2237
5955,90,53,49,20,18,12,18,0.52,0.32,0.88,4,2238
5956,129,57,53,14,14,20,10,0.46,0.23,0.72,7,2239
5957,102,52,57,16,19,12,16,0.68,0.39,0.86,17,2240
5958,95,54,48,15,18,17,15,0.50,0.44,0.88,25,2241
5959,111,50,49,14,12,17,16,0.49,0.24,0.77,5,2242
5960,121,59,51,20,18,16,13,0.49,0.35,0.73,16,2243
5961,83,53,57,11,12,18,18,0.56,0.39,0.72,10,2244
5962,125,56,50,17,12,15,11,0.63,0.22,0.78,28,2245
5963,109,56,43,10,19,15,13,0.60,0.22,0.83,5,2246
5964,116,49,56,10,17,15,14,0.45,0.22,0.76,20,2247
5965,105,58,60,20,12,17,17,0.60,0.35,0.78,10,2248
5966,101,47,47,10,10,17,11,0.62,0.43,0.86,13,2249
5967,82,53,53,16,12,10,14,0.42,0.21,0.74,4,2250
5968,109,43,44,11,17,19,14,0.58,0.48,0.74,21,2251
5969,84,46,45,11,14,12,13,0.46,0.31,0.86,17,2252
5970,85,59,45,17,18,16,15,0.68,0.29,0.77,15,2253
5971,81,47,40,12,12,19,11,0.49,0.50,0.82,20,2254
5972,127,40,55,15,17,10,17,0.41,0.35,0.81,22,2255
5973,98,46,50,18,13,14,12,0.70,0.31,0.70,15,2256
5974,110,45,49,12,15,13,11,0.53,0.46,0.81,30,2257
5975,113,58,42,20,11,18,12,0.63,0.37,0.78,9,2258
5976,100,54,58,19,13,20,14,0.46,0.21,0.85,21,2259
5977,91,59,43,18,12,13,11,0.56,0.48,0.72,26,2260
5978,89,45,41,20,16,14,14,0.69,0.33,0.73,6,2261
5979,101,44,40,10,12,10,16,0.67,0.46,0.88,17,2262
5980,92,53,57,19,13,20,13,0.60,0.23,0.75,18,2263
5981,109,45,57,11,15,11,12,0.42,0.24,0.75,5,2264
5982,127,43,51,17,19,12,13,0.66,0.23,0.82,3,2265
5983,128,40,56,11,16,13,14,0.69,0.32,0.82,1,2266
5984,113,49,56,16,17,14,16,0.66,0.31,0.79,9,2268
5985,96,51,56,18,11,11,17,0.43,0.43,0.76,14,2269
5986,99,47,54,17,13,15,10,0.56,0.27,0.84,22,2270
5987,95,55,52,10,20,13,13,0.44,0.26,0.72,17,2271
5988,122,49,47,16,19,12,19,0.45,0.48,0.81,10,2272
5989,94,42,40,19,18,10,17,0.60,0.33,0.78,7,2274
5990,101,49,55,10,12,17,12,0.41,0.24,0.83,10,2275
5991,116,48,53,14,10,10,16,0.62,0.37,0.85,15,2276
5992,81,54,57,18,16,16,16,0.59,0.32,0.80,1,2277
5993,113,51,58,10,12,16,16,0.56,0.32,0.90,11,2278
5994,128,42,45,16,19,12,16,0.43,0.21,0.86,10,2279
5995,81,42,42,20,10,19,20,0.43,0.38,0.77,13,2280
5996,100,48,59,17,14,18,11,0.58,0.25,0.70,4,2281
5997,114,40,52,15,17,17,19,0.44,0.27,0.79,27,2282
5998,87,45,48,20,19,19,13,0.54,0.24,0.76,7,2283
5999,89,52,56,20,16,17,12,0.52,0.44,0.81,23,2284
6000,105,42,41,19,17,12,10,0.66,0.27,0.72,20,2286
6001,125,51,43,17,15,11,13,0.44,0.40,0.85,5,2287
6002,102,46,60,13,11,19,19,0.58,0.21,0.72,15,2288
6003,100,40,54,11,10,17,18,0.41,0.48,0.90,8,2289
6004,118,55,56,14,13,11,15,0.52,0.42,0.87,17,2290
6005,103,45,51,19,15,17,16,0.49,0.36,0.75,19,2291
6006,115,58,50,13,19,10,15,0.65,0.33,0.86,27,2292
6007,119,47,59,19,14,13,18,0.61,0.41,0.89,18,2293
6008,106,58,55,16,14,17,12,0.67,0.23,0.82,21,2294
6009,117,51,45,10,18,18,15,0.47,0.25,0.76,12,2295
6010,98,48,49,20,19,16,10,0.53,0.35,0.86,22,2296
6011,120,59,42,14,13,17,14,0.49,0.34,0.84,8,2297
6012,128,53,41,11,13,11,11,0.66,0.30,0.89,25,2298
6013,129,43,46,20,16,18,18,0.41,0.46,0.73,17,2299
6014,99,41,51,11,14,13,18,0.66,0.35,0.88,18,2300
6015,92,41,48,10,18,11,20,0.68,0.40,0.70,24,2301
6016,87,58,57,13,19,12,15,0.57,0.33,0.76,10,2303
6017,103,53,55,11,10,12,15,0.63,0.44,0.72,19,2304
6018,89,59,49,13,20,17,16,0.49,0.35,0.70,14,2305
6019,105,41,41,16,11,16,15,0.61,0.23,0.87,30,2306
6020,103,45,55,13,18,19,20,0.46,0.28,0.82,10,2308
6021,121,52,53,12,14,13,19,0.59,0.32,0.89,2,2309
6022,110,43,54,17,19,13,17,0.49,0.41,0.86,5,2310
6023,104,56,44,17,11,13,10,0.48,0.45,0.70,1,2311
6024,104,48,55,14,17,18,17,0.45,0.29,0.70,8,2312
6025,121,47,51,10,11,20,18,0.50,0.24,0.76,20,2313
6026,80,57,48,19,10,12,18,0.44,0.25,0.79,1,2314
6027,94,44,49,13,14,10,16,0.48,0.34,0.76,26,2315
6028,123,48,50,17,13,19,14,0.61,0.27,0.84,29,2316
6029,129,52,44,12,17,18,14,0.45,0.23,0.83,2,2317
6030,81,47,54,11,14,15,10,0.60,0.44,0.82,2,2318
6031,94,50,48,12,15,10,19,0.42,0.33,0.82,19,2319
6032,98,48,45,18,14,16,16,0.59,0.48,0.76,26,2320
6033,88,57,43,16,16,16,15,0.51,0.24,0.73,26,2321
6034,112,49,50,16,10,20,18,0.65,0.38,0.75,3,2322
6035,126,55,45,18,11,18,11,0.46,0.44,0.88,7,2323
6036,115,47,51,18,12,19,17,0.46,0.45,0.87,8,2324
6037,125,57,53,13,13,19,20,0.40,0.44,0.84,1,2325
6038,87,49,50,20,11,20,16,0.48,0.24,0.76,9,2326
6039,127,40,59,14,12,20,14,0.43,0.28,0.81,24,2327
6040,117,41,50,12,13,13,12,0.50,0.32,0.71,15,2328
6041,118,54,53,18,19,16,12,0.42,0.50,0.75,13,2329
6042,82,50,46,18,20,13,17,0.52,0.48,0.81,28,2330
6043,97,40,57,12,20,10,11,0.51,0.44,0.74,11,2331
6044,129,47,41,14,20,15,17,0.43,0.36,0.82,5,2332
6045,104,56,55,19,18,14,19,0.69,0.44,0.88,16,2333
6046,111,48,59,16,15,15,13,0.67,0.27,0.78,8,2334
6047,102,49,57,16,12,15,10,0.57,0.50,0.77,3,2335
6048,128,59,43,14,15,13,20,0.43,0.25,0.76,12,2336
6049,116,51,49,10,13,11,12,0.68,0.32,0.85,19,2337
6050,105,52,53,10,18,20,20,0.43,0.26,0.89,17,2338
6051,93,47,52,17,20,20,11,0.41,0.23,0.78,2,2339
6052,85,60,42,20,16,12,19,0.43,0.25,0.80,22,2340
6053,90,50,53,16,18,15,14,0.54,0.37,0.79,28,2341
6054,86,55,51,18,13,16,15,0.52,0.37,0.83,3,2342
6055,112,57,49,12,20,16,12,0.50,0.45,0.86,21,2343
6056,110,44,43,19,11,14,11,0.69,0.24,0.71,17,2344
6057,105,48,60,10,16,13,14,0.59,0.39,0.72,14,2345
6058,87,57,55,15,18,11,11,0.45,0.33,0.78,22,2346
6059,84,40,46,19,14,10,16,0.43,0.39,0.84,14,2347
6060,118,47,56,11,14,11,20,0.64,0.26,0.83,1,2348
6061,107,56,48,11,18,11,16,0.57,0.49,0.74,8,2349
6062,108,40,43,18,16,18,18,0.48,0.49,0.87,15,2350
6063,91,57,50,17,15,18,13,0.57,0.36,0.78,23,2351
6064,88,43,46,14,19,12,18,0.63,0.39,0.79,15,2352
6065,80,53,51,15,10,14,18,0.55,0.36,0.86,28,2353
6066,91,59,46,12,16,16,18,0.54,0.30,0.79,16,2354
6067,129,42,49,15,15,14,14,0.43,0.26,0.74,11,2355
6068,98,60,45,19,19,10,12,0.66,0.22,0.85,8,2357
6069,110,58,50,12,18,17,17,0.46,0.33,0.74,12,2358
6070,84,53,50,16,15,19,11,0.62,0.21,0.72,15,2359
6071,128,41,56,13,15,12,13,0.67,0.28,0.79,14,2360
6072,125,44,48,11,19,19,16,0.68,0.24,0.76,10,2361
6073,101,44,46,16,18,20,11,0.69,0.46,0.76,28,2362
6074,83,59,56,16,11,12,20,0.62,0.32,0.76,13,2363
6075,100,56,46,14,19,13,10,0.68,0.48,0.87,16,2364
6076,83,43,56,16,18,10,10,0.51,0.42,0.75,13,2365
6077,85,52,60,15,18,15,19,0.66,0.28,0.81,30,2366
6078,91,57,40,12,15,13,16,0.40,0.42,0.78,20,2367
6079,122,60,57,18,17,10,15,0.56,0.32,0.71,26,2368
6080,90,46,40,17,14,17,13,0.60,0.33,0.76,11,2369
6081,115,49,44,10,15,18,17,0.66,0.37,0.88,4,2370
6082,87,59,58,17,13,17,13,0.53,0.24,0.73,1,2371
6083,86,41,59,18,20,16,13,0.68,0.38,0.84,20,2372
6084,92,45,42,13,14,20,13,0.70,0.31,0.76,13,2373
6085,97,54,44,14,17,18,19,0.65,0.45,0.86,29,2375
6086,121,60,52,17,15,10,16,0.61,0.42,0.75,24,2376
6087,103,45,46,17,18,16,16,0.52,0.41,0.73,18,2377
6088,84,56,43,14,11,16,15,0.68,0.41,0.75,26,2378
6089,88,57,49,12,10,19,19,0.49,0.38,0.82,28,2379
6090,87,50,54,14,17,12,13,0.41,0.30,0.79,12,2380
6091,111,50,49,16,20,10,16,0.64,0.37,0.89,3,2381
6092,105,55,55,17,20,13,12,0.51,0.42,0.81,5,2382
6093,89,52,40,16,20,14,18,0.54,0.44,0.71,29,2383
6094,113,54,49,14,16,17,17,0.46,0.34,0.76,9,2384
6095,111,56,51,10,12,11,15,0.43,0.36,0.88,19,2385
6096,87,48,56,15,19,11,16,0.47,0.50,0.81,12,2386
6097,99,43,45,14,12,19,10,0.69,0.24,0.84,23,2387
6098,82,60,57,11,20,16,11,0.43,0.39,0.81,21,2388
6099,90,44,58,12,15,13,15,0.56,0.31,0.76,9,2389
6100,117,58,60,19,14,18,17,0.57,0.38,0.84,29,2390
6101,120,57,52,20,13,15,12,0.48,0.23,0.87,28,2391
6102,127,40,58,11,16,18,15,0.45,0.41,0.73,18,2392
6103,82,58,60,10,12,18,13,0.40,0.47,0.77,12,2393
6104,82,59,41,20,12,13,20,0.45,0.28,0.88,16,2394
6105,86,52,58,15,20,18,12,0.41,0.35,0.82,12,2395
6106,102,59,52,15,14,18,20,0.61,0.28,0.79,10,2396
6107,109,53,47,18,10,11,20,0.40,0.43,0.72,1,2397
6108,115,60,54,18,16,13,11,0.53,0.37,0.70,23,2398
6109,127,50,53,11,18,20,13,0.44,0.40,0.77,2,2399
6110,111,40,59,20,13,15,15,0.55,0.32,0.79,21,2400
6111,86,58,55,10,14,20,19,0.46,0.46,0.72,27,2401
6112,100,54,48,20,20,10,16,0.55,0.47,0.75,28,2402
6113,87,52,52,18,11,18,17,0.61,0.22,0.79,7,2403
6114,89,43,57,15,17,15,11,0.63,0.33,0.79,4,2404
6115,89,52,44,11,15,17,15,0.46,0.50,0.75,20,2405
6116,100,45,44,16,14,16,20,0.63,0.44,0.85,22,2406
6117,107,49,57,18,20,16,10,0.54,0.43,0.85,17,2407
6118,96,48,50,18,16,12,13,0.67,0.26,0.79,12,2408
6119,102,51,53,19,10,11,15,0.55,0.44,0.71,1,2409
6120,130,44,56,20,16,14,16,0.42,0.37,0.89,17,2410
6121,83,56,54,15,10,14,11,0.48,0.27,0.72,14,2411
6122,94,57,42,13,11,19,15,0.45,0.27,0.79,27,2412
6123,82,49,50,17,10,14,19,0.49,0.34,0.83,28,2414
6124,115,52,59,15,12,10,15,0.57,0.38,0.87,15,2415
6125,124,45,57,12,10,16,13,0.67,0.42,0.81,1,2416
6126,99,45,47,16,10,11,10,0.50,0.34,0.70,10,2417
6127,84,60,58,16,18,16,16,0.54,0.21,0.84,20,2418
6128,115,42,51,13,14,14,10,0.45,0.22,0.75,13,2419
6129,92,58,41,15,19,20,13,0.67,0.47,0.72,11,2420
6130,83,55,51,15,10,16,19,0.68,0.21,0.82,4,2421
6131,120,44,53,15,19,16,20,0.56,0.29,0.88,5,2422
6132,93,53,59,10,14,20,13,0.66,0.37,0.81,1,2423
6133,84,47,44,16,18,17,13,0.64,0.43,0.72,3,2424
6134,98,46,60,10,10,13,10,0.64,0.38,0.89,21,2425
6135,103,46,41,20,10,11,15,0.61,0.37,0.74,26,2427
6136,114,46,48,14,11,15,14,0.47,0.42,0.85,24,2428
6137,83,43,47,20,17,14,11,0.66,0.46,0.81,29,2429
6138,104,53,45,14,16,14,15,0.45,0.48,0.75,1,2430
6139,96,52,52,12,19,19,17,0.59,0.24,0.85,18,2431
6140,121,51,55,18,17,18,15,0.65,0.33,0.85,24,2432
6141,91,45,52,14,13,15,15,0.44,0.34,0.79,21,2433
6142,107,54,47,13,18,13,16,0.41,0.44,0.84,9,2434
6143,80,51,43,19,16,14,17,0.46,0.40,0.83,1,2435
6144,96,50,56,19,13,12,10,0.47,0.31,0.79,20,2436
6145,121,60,58,13,18,14,12,0.47,0.38,0.74,14,2437
6146,85,45,57,20,20,17,14,0.63,0.28,0.76,18,2438
6147,130,59,55,20,16,19,19,0.44,0.27,0.70,22,2439
6148,83,43,41,12,18,15,10,0.61,0.39,0.85,23,2440
6149,92,59,43,10,20,17,14,0.42,0.40,0.87,29,2441
6150,110,47,46,13,14,11,17,0.58,0.24,0.72,10,2442
6151,82,55,54,16,10,10,17,0.58,0.42,0.82,13,2443
6152,87,47,49,18,10,17,10,0.42,0.31,0.86,26,2444
6153,106,58,60,18,19,15,19,0.53,0.32,0.87,30,2445
6154,95,44,53,13,10,18,10,0.67,0.39,0.81,28,2447
6155,89,50,46,14,13,13,17,0.67,0.35,0.85,12,2448
6156,105,47,44,18,11,14,15,0.68,0.39,0.74,26,2450
6157,95,47,50,11,11,10,11,0.64,0.48,0.72,8,2451
6158,129,40,53,14,20,20,13,0.59,0.26,0.77,1,2452
6159,122,58,47,12,17,15,11,0.60,0.30,0.76,25,2453
6160,108,49,56,16,16,11,15,0.50,0.33,0.82,11,2454
6161,118,55,45,12,11,15,12,0.62,0.22,0.81,4,2455
6162,96,47,53,13,20,18,12,0.40,0.32,0.79,28,2456
6163,80,59,55,15,16,19,16,0.56,0.24,0.81,18,2457
6164,121,50,45,17,14,19,15,0.66,0.45,0.71,10,2458
6165,118,40,50,20,19,19,16,0.66,0.44,0.86,25,2459
6166,125,54,54,17,19,13,14,0.53,0.45,0.79,29,2460
6167,108,59,55,14,13,11,15,0.59,0.33,0.76,23,2461
6168,109,56,53,11,15,13,16,0.55,0.39,0.79,25,2462
6169,100,52,58,10,19,15,17,0.57,0.46,0.89,15,2463
6170,101,43,43,15,15,14,12,0.62,0.29,0.73,2,2465
6171,90,59,43,10,15,10,17,0.43,0.41,0.77,2,2466
6172,112,48,58,17,15,15,19,0.57,0.45,0.82,13,2467
6173,113,47,45,12,12,20,19,0.57,0.47,0.84,7,2468
6174,104,46,44,19,20,11,12,0.49,0.46,0.83,24,2469
6175,93,56,50,17,13,16,13,0.50,0.28,0.72,3,2470
6176,102,40,59,16,17,19,12,0.40,0.44,0.81,2,2471
6177,121,50,48,10,12,19,17,0.59,0.44,0.90,29,2472
6178,127,41,44,17,10,14,18,0.44,0.42,0.89,10,2473
6179,86,54,46,15,16,18,18,0.43,0.25,0.78,12,2474
6180,88,59,55,18,12,15,10,0.58,0.44,0.81,13,2475
6181,125,55,41,17,17,15,11,0.56,0.31,0.79,10,2476
6182,119,41,48,13,14,14,12,0.68,0.37,0.88,11,2477
6183,127,55,46,17,19,16,16,0.46,0.40,0.89,23,2478
6184,91,45,45,13,16,20,10,0.64,0.45,0.88,27,2479
6185,100,40,49,19,10,20,13,0.53,0.37,0.84,28,2480
6186,122,41,47,11,12,18,12,0.58,0.37,0.77,2,2481
6187,87,55,47,11,19,17,16,0.50,0.49,0.87,26,2482
6188,108,58,57,12,14,20,13,0.49,0.21,0.74,13,2483
6189,113,58,57,11,19,18,11,0.50,0.33,0.74,19,2484
6190,95,59,58,15,18,15,17,0.43,0.43,0.85,2,2485
6191,91,52,49,14,16,20,14,0.63,0.49,0.84,23,2486
6192,102,49,60,13,14,14,15,0.49,0.48,0.85,10,2487
6193,120,41,53,16,14,18,20,0.68,0.47,0.78,1,2488
6194,110,40,41,20,17,15,16,0.65,0.45,0.80,8,2489
6195,111,40,49,10,10,19,15,0.68,0.20,0.78,4,2490
6196,99,55,51,12,17,19,13,0.50,0.38,0.84,10,2491
6197,87,42,58,10,20,17,12,0.41,0.23,0.89,30,2492
6198,118,57,58,15,13,18,18,0.46,0.39,0.82,26,2493
6199,115,56,60,16,19,17,18,0.43,0.29,0.86,3,2494
6200,94,57,45,18,10,13,16,0.67,0.38,0.89,25,2495
6201,81,41,47,10,14,20,19,0.52,0.35,0.81,14,2496
6202,113,50,51,19,18,14,12,0.52,0.32,0.72,8,2497
6203,125,59,57,18,16,14,13,0.56,0.39,0.74,2,2498
6204,91,45,55,16,12,16,17,0.50,0.36,0.81,4,2499
6205,86,58,49,10,15,20,16,0.42,0.32,0.72,30,2500
6206,107,54,50,19,18,20,18,0.61,0.45,0.89,16,2501
6207,115,53,59,16,20,11,12,0.66,0.48,0.89,22,2502
6208,115,43,46,18,14,19,14,0.56,0.46,0.79,7,2503
6209,86,58,52,15,20,19,15,0.46,0.27,0.89,17,2504
6210,106,49,43,13,17,11,14,0.51,0.47,0.85,9,2505
6211,115,50,55,15,17,20,12,0.61,0.36,0.82,4,2506
6212,105,60,52,12,10,11,19,0.56,0.25,0.88,4,2507
6213,122,51,42,14,14,10,10,0.46,0.23,0.83,26,2508
6214,84,47,43,11,17,18,14,0.43,0.26,0.85,30,2509
6215,97,48,60,17,14,16,10,0.42,0.45,0.79,10,2510
6216,121,58,40,12,16,18,14,0.47,0.38,0.85,8,2511
6217,87,45,58,19,14,15,16,0.50,0.34,0.89,8,2512
6218,92,56,57,11,20,16,19,0.69,0.31,0.89,7,2513
6219,96,42,40,15,19,13,13,0.62,0.33,0.90,1,2514
6220,124,60,48,14,12,15,13,0.70,0.40,0.70,20,2515
6221,82,51,51,17,12,11,11,0.58,0.40,0.70,15,2516
6222,82,56,57,15,18,13,11,0.47,0.38,0.73,18,2517
6223,80,48,43,20,13,13,18,0.67,0.21,0.76,22,2518
6224,111,46,43,12,13,19,12,0.48,0.45,0.77,5,2519
6225,108,55,58,11,10,14,19,0.60,0.40,0.84,2,2520
6226,118,52,60,20,19,14,17,0.61,0.26,0.82,5,2521
6227,130,56,56,19,13,18,17,0.47,0.44,0.83,8,2522
6228,81,40,47,15,17,13,18,0.62,0.42,0.77,7,2523
6229,117,58,40,13,14,18,19,0.56,0.44,0.82,1,2524
6230,86,51,41,12,10,19,11,0.64,0.44,0.79,13,2525
6231,99,47,44,18,16,11,14,0.57,0.45,0.90,8,2526
6232,105,43,45,14,18,17,11,0.61,0.41,0.89,29,2527
6233,98,48,42,17,20,20,18,0.52,0.26,0.77,21,2528
6234,122,58,52,20,17,20,13,0.67,0.24,0.71,24,2529
6235,94,50,58,11,10,20,10,0.62,0.22,0.86,16,2530
6236,108,49,48,14,17,16,17,0.46,0.30,0.84,13,2531
6237,129,40,60,11,13,19,17,0.58,0.33,0.75,25,2532
6238,98,45,60,14,17,20,17,0.46,0.45,0.83,16,2533
6239,97,56,43,14,18,14,14,0.48,0.44,0.84,19,2534
6240,82,50,40,15,14,15,17,0.43,0.35,0.73,21,2535
6241,129,54,50,20,14,10,18,0.42,0.21,0.86,11,2536
6242,117,46,58,12,20,13,12,0.40,0.28,0.75,19,2537
6243,124,47,54,11,15,16,11,0.42,0.50,0.74,21,2538
6244,105,46,49,20,19,17,14,0.58,0.21,0.79,24,2539
6245,100,42,45,16,19,12,15,0.47,0.48,0.84,3,2540
6246,87,59,41,16,19,20,19,0.53,0.35,0.90,15,2541
6247,126,50,43,11,17,11,17,0.68,0.31,0.76,26,2543
6248,111,52,45,16,16,20,11,0.64,0.22,0.79,11,2544
6249,115,52,49,20,19,16,19,0.58,0.37,0.83,18,2545
6250,86,60,43,19,19,10,13,0.69,0.28,0.82,4,2546
6251,113,53,45,12,16,20,11,0.42,0.42,0.82,13,2547
6252,91,53,56,20,10,15,18,0.52,0.31,0.87,13,2548
6253,121,43,59,14,10,14,18,0.62,0.29,0.83,5,2549
6254,130,47,50,14,17,15,16,0.61,0.31,0.84,2,2550
6255,91,57,58,15,16,10,11,0.45,0.28,0.70,15,2551
6256,84,56,43,15,11,17,18,0.52,0.30,0.73,6,2552
6257,124,56,51,20,17,11,10,0.52,0.32,0.89,19,2553
6258,85,55,58,17,12,17,13,0.51,0.22,0.80,28,2554
6259,113,53,57,10,16,13,20,0.67,0.23,0.74,18,2555
6260,85,47,56,13,12,14,13,0.50,0.31,0.76,8,2556
6261,81,43,43,18,15,16,16,0.57,0.21,0.77,1,2557
6262,99,50,45,20,19,12,20,0.66,0.46,0.75,26,2558
6263,119,51,42,19,16,14,18,0.42,0.28,0.82,9,2559
6264,119,50,54,19,10,20,13,0.52,0.40,0.77,3,2560
6265,122,54,44,18,18,20,15,0.50,0.29,0.89,27,2561
6266,130,48,56,15,10,10,10,0.63,0.36,0.74,27,2562
6267,82,51,54,10,13,13,12,0.64,0.27,0.84,18,2563
6268,111,48,57,18,13,10,19,0.47,0.30,0.76,11,2564
6269,127,49,46,12,14,12,12,0.41,0.32,0.85,16,2565
6270,87,51,48,19,19,17,19,0.67,0.33,0.73,9,2566
6271,113,51,53,20,16,10,18,0.46,0.39,0.89,12,2567
6272,99,56,56,19,13,13,15,0.48,0.23,0.75,26,2568
6273,88,49,57,14,20,20,11,0.54,0.36,0.77,13,2569
6274,123,51,41,15,16,13,11,0.59,0.44,0.73,3,2570
6275,120,56,40,19,14,15,12,0.51,0.44,0.79,21,2571
6276,115,42,51,16,20,11,11,0.55,0.45,0.89,4,2572
6277,96,41,48,10,14,17,10,0.67,0.32,0.77,10,2573
6278,108,48,57,10,20,14,13,0.51,0.33,0.85,15,2574
6279,101,54,54,19,15,20,19,0.55,0.30,0.82,4,2575
6280,96,43,52,10,15,12,19,0.53,0.23,0.84,19,2576
6281,120,51,47,12,13,12,13,0.57,0.49,0.86,29,2577
6282,103,48,60,17,13,10,18,0.53,0.25,0.88,6,2578
6283,101,49,44,10,12,12,16,0.55,0.30,0.78,24,2579
6284,91,59,44,18,12,16,17,0.43,0.29,0.73,24,2580
6285,98,44,44,10,19,14,10,0.54,0.49,0.81,9,2582
6286,105,54,53,13,10,10,12,0.44,0.20,0.79,6,2583
6287,99,41,45,18,14,15,15,0.59,0.48,0.89,14,2584
6288,118,43,59,12,12,17,11,0.67,0.22,0.73,27,2585
6289,128,48,48,20,19,13,18,0.45,0.21,0.80,12,2586
6290,104,51,55,15,12,18,14,0.54,0.22,0.88,23,2587
6291,106,49,47,20,14,19,19,0.43,0.31,0.88,8,2588
6292,110,53,44,10,18,11,10,0.46,0.30,0.87,10,2589
6293,124,52,50,13,11,12,12,0.68,0.49,0.90,1,2590
6294,121,48,43,11,15,10,20,0.67,0.38,0.88,24,2591
6295,90,53,60,13,19,13,16,0.61,0.22,0.72,5,2592
6296,81,52,57,10,14,19,11,0.64,0.24,0.90,26,2593
6297,130,57,51,15,11,11,14,0.69,0.49,0.83,25,2594
6298,93,54,53,11,10,16,18,0.50,0.49,0.86,6,2595
6299,92,40,52,18,18,10,13,0.56,0.22,0.81,10,2596
6300,113,52,45,10,19,10,16,0.64,0.48,0.74,16,2597
6301,99,59,52,19,19,12,11,0.53,0.29,0.76,8,2598
6302,100,53,60,20,11,14,18,0.54,0.28,0.82,15,2599
6303,118,54,56,16,20,19,12,0.52,0.21,0.79,26,2600
6304,99,43,42,18,20,12,19,0.68,0.34,0.80,23,2601
6305,81,57,57,13,20,10,13,0.59,0.20,0.72,3,2602
6306,110,49,45,16,16,12,10,0.62,0.36,0.74,24,2603
6307,87,55,55,18,11,11,17,0.45,0.33,0.72,19,2604
6308,95,53,58,11,19,15,11,0.44,0.37,0.81,9,2605
6309,90,48,44,14,17,14,16,0.50,0.24,0.88,20,2606
6310,106,50,48,14,10,16,15,0.51,0.45,0.73,21,2607
6311,82,44,51,13,13,18,16,0.56,0.27,0.76,19,2608
6312,90,43,45,14,11,18,11,0.41,0.45,0.73,21,2609
6313,119,45,53,14,17,15,20,0.69,0.28,0.84,11,2610
6314,94,59,59,12,12,12,19,0.60,0.24,0.77,6,2611
6315,104,59,48,11,14,17,12,0.40,0.35,0.72,13,2613
6316,102,49,49,18,11,12,16,0.46,0.49,0.79,5,2614
6317,114,58,42,14,16,14,16,0.49,0.27,0.74,7,2615
6318,105,46,44,17,13,14,10,0.55,0.21,0.70,29,2616
6319,102,50,46,20,14,11,15,0.67,0.48,0.84,14,2617
6320,117,45,44,20,12,16,16,0.55,0.42,0.83,10,2618
