minutes,starter,plays,isPlayedBy
26,0,3193,69
48,0,3194,331
5,0,3195,12
48,1,3196,481
17,0,3197,314
28,1,3198,337
43,1,3199,107
42,0,3200,159
32,0,3201,3
42,0,3202,198
35,1,3203,517
13,0,3204,211
7,0,3205,436
23,0,3206,89
47,0,3207,235
32,1,3208,121
35,1,3209,288
15,1,3210,333
18,0,3211,42
7,1,3212,412
3,0,3213,258
44,1,3214,380
27,0,3215,60
39,1,3217,364
7,0,3218,180
41,0,3219,133
2,0,3220,315
41,1,3221,148
3,0,3222,185
3,1,3223,16
43,1,3224,174
1,0,3225,267
42,0,3226,318
38,0,3228,308
32,1,3229,320
7,0,3230,400
38,0,3231,170
19,0,3232,206
31,1,3234,467
2,1,3235,88
25,0,3236,379
18,0,3237,378
37,1,3238,500
26,1,3239,227
18,0,3240,469
37,0,3241,315
39,1,3244,221
35,0,3245,25
29,1,3246,97
14,0,3247,315
13,0,3248,250
36,1,3249,468
23,1,3250,87
5,1,3251,258
15,1,3252,353
30,1,3253,71
15,0,3254,297
20,0,3255,381
9,1,3256,485
21,1,3257,142
41,0,3258,215
30,1,3259,372
39,1,3260,484
23,0,3261,517
7,0,3262,81
43,1,3263,351
32,0,3264,71
42,0,3266,310
37,1,3267,499
3,1,3268,115
40,1,3269,401
11,0,3270,2
46,0,3271,338
40,1,3272,187
1,1,3274,180
44,0,3275,314
3,1,3276,399
43,1,3277,263
29,1,3278,261
32,0,3279,87
2,0,3282,289
18,0,3283,305
48,1,3284,260
3,0,3285,140
35,0,3286,228
39,1,3287,464
21,1,3288,188
12,0,3289,134
5,0,3290,483
8,0,3291,47
28,1,3293,56
26,0,3294,275
30,1,3295,488
1,0,3296,336
24,0,3297,96
17,0,3298,18
40,0,3299,453
47,0,3300,102
21,0,3301,354
30,1,3302,453
8,1,3303,22
4,0,3304,477
9,0,3305,411
37,1,3306,403
9,0,3307,322
15,0,3308,82
25,0,3309,290
27,0,3310,127
23,1,3311,524
25,0,3312,140
5,0,3313,200
44,0,3314,151
5,0,3315,348
29,1,3316,286
40,1,3317,288
22,0,3318,291
27,0,3319,484
13,0,3320,486
4,0,3321,399
29,0,3322,465
19,1,3323,327
23,1,3324,257
30,0,3325,83
22,1,3326,470
36,0,3327,197
37,0,3328,122
10,1,3329,291
4,0,3330,444
8,1,3331,419
47,1,3332,81
22,0,3333,382
4,1,3334,104
1,0,3335,479
42,0,3336,269
0,1,3337,127
6,1,3339,217
7,0,3341,448
15,1,3342,303
10,0,3343,120
30,1,3344,352
17,1,3345,15
33,0,3346,365
47,1,3347,234
21,1,3348,214
35,0,3349,223
7,0,3350,296
18,0,3351,12
28,0,3352,316
45,0,3353,493
29,1,3354,411
9,0,3355,18
24,1,3356,158
46,1,3357,49
36,1,3358,236
32,1,3359,77
19,0,3360,148
8,0,3361,417
16,0,3362,148
5,1,3363,447
48,1,3364,18
5,1,3365,371
30,1,3366,480
33,0,3367,365
24,1,3368,375
35,1,3369,130
9,1,3370,124
43,1,3371,234
39,0,3372,74
48,1,3373,193
8,0,3374,439
6,0,3375,179
32,1,3376,195
22,1,3377,135
18,1,3378,169
17,1,3379,169
18,1,3380,260
22,0,3381,490
26,0,3382,294
0,1,3383,43
48,0,3385,389
27,0,3386,307
47,0,3387,228
28,1,3388,507
38,0,3389,519
12,1,3390,415
22,1,3391,420
13,1,3392,440
15,0,3393,385
20,1,3394,337
28,1,3395,231
35,1,3396,447
0,1,3397,320
37,1,3398,397
21,1,3399,92
39,1,3400,356
8,1,3401,33
13,1,3402,126
47,0,3403,27
23,0,3404,484
6,1,3405,495
40,0,3406,3
22,0,3408,121
11,0,3409,338
38,1,3410,341
33,1,3411,210
11,0,3412,189
33,1,3413,169
0,0,3414,461
28,0,3415,46
16,1,3416,318
24,1,3417,443
6,0,3418,102
5,0,3419,508
4,1,3421,26
13,1,3422,523
30,0,3423,234
3,0,3424,25
5,1,3425,75
17,1,3426,258
44,1,3427,45
11,1,3428,485
18,0,3430,129
47,1,3431,338
10,1,3432,361
33,1,3433,281
30,1,3434,138
6,0,3435,181
10,1,3436,484
48,1,3437,32
27,0,3438,99
12,1,3439,501
3,0,3440,185
33,1,3441,392
20,1,3442,192
24,0,3443,518
35,0,3444,303
3,0,3445,197
38,1,3446,260
11,1,3447,170
7,1,3448,494
16,0,3449,468
0,0,3450,52
29,0,3451,511
28,1,3453,302
35,1,3454,191
12,0,3455,488
1,1,3456,333
45,0,3457,348
45,0,3458,14
11,0,3459,159
8,0,3460,94
4,1,3461,88
27,0,3462,42
31,1,3463,189
5,0,3464,344
40,0,3465,444
40,0,3466,131
39,1,3467,152
17,1,3468,436
38,1,3469,131
5,1,3470,220
45,0,3471,28
29,1,3472,75
41,0,3473,360
4,0,3474,279
36,0,3475,283
44,1,3476,167
46,1,3477,65
31,1,3478,398
1,0,3480,475
30,0,3481,115
7,0,3482,194
4,0,3483,416
48,0,3484,48
4,1,3485,80
27,0,3486,414
43,0,3487,303
26,0,3488,156
4,0,3489,450
42,1,3490,257
31,0,3491,102
28,0,3492,479
35,1,3493,377
3,1,3494,299
38,1,3495,145
36,1,3496,278
46,0,3497,155
47,0,3498,187
0,0,3499,228
1,1,3500,239
16,0,3501,106
5,0,3502,368
32,0,3503,1
9,0,3504,292
32,0,3505,354
4,0,3506,489
34,1,3507,410
33,0,3509,353
39,1,3510,140
4,0,3511,439
9,0,3512,147
46,0,3513,93
46,0,3514,244
32,1,3515,191
32,1,3516,228
3,1,3517,152
25,1,3518,311
20,1,3519,341
7,0,3520,406
47,1,3521,438
8,0,3522,164
31,1,3523,206
7,0,3524,19
18,1,3525,206
15,0,3526,85
8,0,3527,316
30,0,3528,354
25,0,3529,187
42,1,3530,45
45,0,3531,438
35,1,3532,5
32,1,3533,490
30,1,3534,407
48,0,3535,150
9,0,3536,287
34,1,3537,143
2,0,3538,53
42,0,3539,224
11,0,3540,174
21,1,3541,41
33,0,3542,155
40,0,3543,482
10,1,3544,150
44,1,3545,268
1,0,3546,502
29,0,3547,284
23,0,3548,188
2,0,3549,525
41,1,3550,214
46,1,3551,201
9,1,3552,488
4,1,3553,169
38,0,3554,483
45,1,3555,222
41,0,3556,505
18,1,3557,176
40,1,3558,139
45,0,3559,526
39,0,3560,223
6,1,3561,307
48,0,3562,32
45,1,3563,417
16,1,3564,15
48,1,3565,11
18,1,3566,385
13,0,3567,395
40,0,3568,362
1,1,3569,232
30,0,3570,322
7,0,3571,50
42,1,3572,378
0,0,3573,471
44,0,3574,59
35,1,3575,87
35,1,3577,185
1,0,3578,301
38,1,3579,441
13,0,3580,144
40,0,3581,470
18,0,3582,82
6,0,3583,398
36,0,3584,342
17,0,3585,333
2,0,3586,7
6,0,3587,300
13,0,3588,285
33,0,3589,177
20,0,3590,482
0,0,3591,116
12,1,3592,467
18,1,3593,65
36,1,3594,139
38,0,3595,372
15,1,3596,275
4,1,3597,125
14,0,3598,130
35,1,3599,67
7,0,3601,70
40,1,3602,28
21,0,3603,86
41,0,3604,436
26,1,3605,56
37,1,3606,114
43,1,3607,335
25,0,3608,138
32,1,3609,288
45,0,3611,50
19,1,3612,208
22,0,3613,490
25,1,3614,61
47,1,3615,169
17,1,3617,120
27,0,3618,465
25,1,3619,154
42,0,3620,149
20,1,3621,468
0,0,3622,244
23,0,3623,104
6,1,3624,40
10,1,3625,219
10,1,3626,252
31,0,3627,387
21,0,3628,127
25,0,3629,332
0,0,3630,140
15,0,3631,4
34,0,3632,252
29,0,3633,256
25,0,3634,26
39,0,3635,105
4,1,3636,8
17,1,3637,373
12,0,3638,491
5,0,3640,512
14,1,3641,284
11,1,3642,314
15,0,3643,399
5,0,3645,112
44,0,3647,146
1,1,3648,171
44,0,3649,455
23,0,3650,383
22,1,3651,303
5,1,3652,493
1,1,3653,396
11,0,3654,297
11,1,3655,77
31,1,3656,378
1,1,3657,36
29,1,3658,228
33,0,3659,303
28,0,3660,146
2,1,3661,511
9,0,3662,175
28,1,3663,177
13,1,3664,237
10,0,3666,312
48,1,3667,153
42,1,3670,203
42,1,3671,402
36,0,3672,144
32,1,3673,471
5,1,3674,120
26,0,3675,38
1,1,3676,188
13,1,3677,341
43,0,3678,187
0,1,3679,30
27,1,3680,421
13,1,3681,372
23,0,3682,30
28,1,3683,179
0,1,3684,122
25,0,3687,37
39,1,3688,435
40,0,3689,262
11,1,3690,263
8,0,1,176
38,1,2,396
42,1,3,433
27,0,4,314
39,0,5,153
37,1,6,420
14,1,7,350
18,0,8,136
15,0,9,84
28,0,10,332
10,0,11,116
11,0,12,95
11,0,13,211
7,0,14,6
17,1,15,155
10,1,16,118
25,1,17,444
38,0,18,396
32,1,19,347
46,1,20,295
2,0,21,265
1,1,22,284
35,0,23,394
1,1,24,71
10,0,25,496
40,1,26,218
13,1,27,171
47,1,28,196
20,0,29,439
13,1,30,428
5,0,31,523
32,0,32,36
22,1,33,493
11,1,34,135
4,1,36,65
8,0,37,130
34,0,38,383
24,1,39,377
33,1,40,196
45,1,41,400
21,0,42,261
5,1,43,212
30,1,44,98
40,1,45,99
29,1,46,229
14,1,47,419
13,0,48,165
31,1,49,156
31,0,50,292
45,1,51,83
40,1,52,413
13,0,53,435
2,1,54,220
18,0,55,468
3,1,56,230
24,1,57,70
34,1,58,104
23,0,59,319
23,1,60,106
20,0,61,292
0,1,62,34
12,0,63,128
27,0,64,444
5,0,65,314
7,0,66,315
19,1,67,493
2,0,68,111
38,0,69,246
36,0,70,245
12,1,71,488
47,1,72,165
18,1,74,283
16,1,75,447
43,1,76,495
25,0,77,69
7,1,78,515
20,1,79,421
16,1,80,24
45,1,81,171
45,1,82,375
8,0,83,2
25,0,85,469
25,0,86,145
6,1,87,142
46,1,88,463
20,1,89,9
9,0,90,338
15,1,91,44
16,1,92,185
41,1,93,526
9,0,94,450
34,1,95,113
38,1,96,510
46,0,97,304
26,1,98,99
17,0,99,127
14,0,100,435
48,0,101,437
27,1,102,241
42,1,103,113
6,1,104,432
33,0,105,123
36,1,106,53
4,1,107,407
39,0,108,267
6,1,109,411
41,1,111,499
24,0,112,347
9,0,113,265
17,0,114,3
5,1,115,391
34,1,116,248
18,1,117,468
15,1,118,12
15,1,119,36
7,0,120,271
2,1,121,75
43,1,122,488
34,0,123,401
7,1,125,435
31,1,127,443
17,0,128,431
3,1,129,172
28,0,130,87
22,1,131,118
41,0,132,36
19,0,133,27
40,1,134,267
16,0,135,469
3,0,136,243
4,0,137,183
15,1,138,399
29,1,139,97
2,0,140,381
9,0,141,92
16,1,142,197
8,0,143,272
33,0,145,88
19,1,147,463
20,0,148,160
36,0,149,61
16,0,150,494
9,0,152,414
46,1,154,376
31,0,156,449
30,0,157,420
21,0,158,242
43,1,160,121
24,1,161,145
42,1,162,297
34,0,163,487
25,1,165,491
26,0,166,57
19,0,167,35
0,1,168,511
10,0,169,181
26,1,170,89
20,1,171,291
3,0,172,120
27,1,173,375
44,1,174,461
8,0,175,245
47,1,176,445
36,0,177,397
44,1,178,231
34,1,179,246
11,0,180,136
40,1,181,475
34,1,182,475
38,0,183,190
26,0,184,119
41,0,185,113
16,0,186,120
43,1,187,167
12,0,188,159
6,0,189,272
24,1,190,477
36,1,191,505
5,1,192,214
14,0,193,200
2,0,194,286
16,0,195,13
47,0,196,286
25,1,197,287
29,1,198,50
14,0,199,252
12,1,200,328
19,0,201,240
35,0,202,118
17,0,203,103
32,0,204,124
9,0,205,91
0,0,206,36
46,0,207,65
10,0,208,43
38,1,209,87
38,0,210,503
30,0,211,35
38,1,212,384
9,0,213,130
34,1,214,229
42,1,215,327
12,1,216,380
42,0,217,509
45,0,218,82
20,1,219,418
18,1,220,273
11,0,221,460
28,0,222,454
38,0,223,453
46,1,224,462
38,0,225,6
35,1,226,17
39,1,227,477
45,1,228,94
41,0,229,82
48,0,230,436
17,0,231,79
6,0,232,260
44,1,233,358
19,1,234,258
27,1,235,34
18,0,236,146
43,1,238,60
47,1,239,17
41,0,240,287
45,0,241,288
7,0,242,76
44,1,243,96
33,1,244,515
25,0,245,183
27,0,246,52
28,1,247,272
1,0,248,476
5,0,249,398
11,0,250,333
9,0,251,512
3,0,252,110
6,0,254,192
15,0,255,523
45,1,256,283
33,1,257,464
12,0,259,387
20,0,260,478
35,1,261,73
4,1,262,236
25,1,263,53
17,0,264,394
37,1,265,275
26,1,266,516
46,1,267,305
46,0,268,267
44,0,269,381
41,1,270,250
32,1,271,413
35,1,272,254
36,1,273,202
0,1,274,248
27,1,275,69
33,1,276,504
27,0,277,301
31,0,278,296
7,1,279,110
16,0,280,494
23,0,281,278
9,0,282,68
22,0,283,184
36,1,284,474
35,1,285,94
11,0,286,97
24,0,287,121
21,0,288,461
17,1,289,3
32,1,290,495
19,1,291,522
7,1,292,510
9,0,294,382
3,1,295,481
13,0,296,438
8,0,297,268
3,0,298,117
25,0,299,159
46,1,300,349
47,1,301,57
4,0,302,109
47,1,303,326
33,0,304,153
21,0,305,185
8,0,306,106
16,1,307,232
42,0,308,198
44,0,309,121
25,0,310,444
42,0,311,43
26,1,312,135
26,0,313,486
24,1,314,294
48,1,315,18
0,1,316,268
42,1,317,440
42,0,318,437
2,1,319,407
38,1,320,76
9,1,321,393
2,1,323,275
16,0,324,513
42,0,325,498
31,1,326,31
42,1,327,357
46,1,328,484
28,1,329,57
31,0,330,329
42,1,331,80
26,0,332,216
14,0,333,48
43,0,334,46
34,1,335,500
39,1,336,501
48,1,337,84
1,1,338,234
38,0,339,204
25,1,340,336
38,1,341,247
20,1,342,125
13,0,343,452
46,0,344,123
44,0,345,198
25,1,346,118
35,0,347,456
33,0,348,440
38,1,349,8
38,1,350,301
15,1,351,280
4,1,352,36
32,1,353,228
15,0,354,365
3,0,355,189
41,0,356,384
48,0,357,171
40,1,358,498
36,1,359,237
7,1,360,371
29,0,361,394
47,1,362,428
3,1,363,166
6,0,364,132
0,0,365,42
14,1,366,40
13,1,367,488
31,0,368,449
39,1,369,289
23,0,371,457
31,0,372,2
24,0,373,88
24,0,374,263
48,0,376,307
16,1,377,5
16,1,378,140
37,0,379,461
17,0,380,305
11,1,381,51
39,1,382,27
48,1,383,172
4,0,384,332
13,0,385,284
6,1,387,340
41,1,388,299
11,0,389,38
48,0,390,28
14,1,392,253
21,1,393,103
37,0,394,204
33,1,395,486
25,0,396,168
45,1,397,489
36,1,398,212
29,1,400,63
41,1,401,366
45,0,402,261
9,0,403,15
45,1,405,174
33,0,406,439
14,0,407,436
27,0,408,178
36,1,409,114
1,1,410,445
9,0,411,284
26,1,412,131
2,0,413,83
2,1,414,112
26,0,415,282
9,0,417,239
17,1,418,349
18,1,419,236
13,0,420,153
17,0,422,67
28,0,423,328
9,0,425,248
44,0,426,401
0,0,427,215
47,1,428,181
5,1,429,237
10,1,430,8
36,1,431,163
35,0,432,133
13,0,433,487
2,0,434,298
39,0,435,343
37,0,436,93
29,0,437,119
5,1,438,88
22,1,440,220
41,0,441,199
37,0,442,208
31,1,443,196
18,1,444,345
12,1,445,237
43,0,446,11
46,1,447,239
39,0,448,299
30,1,449,71
11,1,450,223
26,1,451,432
16,0,452,418
35,1,453,482
17,0,454,401
30,0,455,456
11,0,456,303
23,1,457,332
38,1,458,261
25,1,459,247
5,1,460,82
37,1,461,241
20,0,462,58
29,1,464,111
21,0,465,269
44,0,466,68
16,0,467,283
10,1,468,183
7,0,469,70
22,0,471,245
24,1,472,76
42,1,473,84
18,1,474,398
24,1,475,455
39,1,476,53
47,1,477,238
7,1,478,420
3,1,479,251
28,1,480,306
7,0,481,17
28,0,482,447
11,0,483,238
38,0,485,376
17,1,486,50
21,1,487,367
6,0,488,255
5,1,489,119
28,1,490,287
42,1,491,377
0,0,492,20
35,0,493,40
18,1,495,180
18,0,496,165
6,1,498,518
2,0,499,524
12,1,500,336
45,1,501,379
10,1,502,101
12,1,503,311
47,1,504,8
1,0,505,121
2,0,506,318
3,1,507,468
22,1,508,448
44,0,509,200
44,1,510,335
48,0,511,42
38,1,512,141
48,0,513,117
1,1,514,500
33,0,515,403
8,0,516,34
21,1,517,289
36,1,518,80
15,0,519,144
11,1,520,298
43,1,521,20
0,1,522,505
35,0,523,94
27,1,524,482
19,0,525,427
35,0,526,229
2,1,527,438
33,1,528,124
43,0,529,83
19,0,530,363
34,1,531,365
2,1,533,5
29,0,534,526
36,1,535,294
41,1,536,26
46,0,537,465
44,0,538,250
42,1,540,135
15,0,541,441
29,1,542,359
28,1,543,390
2,0,544,390
46,1,545,137
15,0,546,66
46,1,547,367
40,1,548,5
39,0,549,52
42,1,550,65
33,0,551,488
40,0,552,520
30,0,553,198
48,0,554,514
28,0,556,103
12,0,558,335
9,1,559,463
28,1,560,195
26,0,561,406
3,1,562,265
2,1,564,161
17,1,565,80
29,1,566,276
31,0,567,233
27,1,568,35
20,0,569,485
31,0,570,323
15,0,571,176
30,1,572,234
19,1,573,7
22,0,574,67
44,0,575,80
32,1,576,498
37,0,577,20
28,1,578,289
13,1,579,213
37,0,580,248
28,1,581,348
31,1,582,405
47,0,584,62
10,0,585,101
24,1,586,204
2,1,587,129
38,0,588,513
38,0,589,414
45,0,590,327
11,0,591,509
0,0,592,338
17,1,593,289
23,1,594,109
5,1,595,21
21,0,596,121
45,1,597,175
5,1,598,346
12,1,599,368
4,0,600,441
42,1,601,526
24,1,602,144
27,0,603,160
42,1,604,519
16,1,605,355
6,0,606,207
38,0,607,120
41,0,609,179
45,0,610,131
19,0,611,150
32,1,612,247
30,1,613,95
13,1,614,525
16,1,615,313
30,1,616,514
36,1,617,167
3,1,618,425
44,0,619,260
39,1,620,238
45,1,621,451
23,0,622,178
33,1,623,171
10,0,624,416
5,1,626,407
42,0,627,402
35,1,628,24
8,1,629,110
34,0,630,261
0,1,631,342
20,0,632,144
0,1,633,281
47,0,634,281
38,0,635,222
18,0,637,434
17,1,638,234
45,0,639,454
24,0,640,279
37,0,641,318
0,0,642,388
22,0,643,89
3,0,644,45
30,1,645,432
20,0,646,400
25,1,647,79
31,1,648,67
37,1,652,233
3,1,653,353
30,1,654,284
34,0,655,385
8,1,656,310
10,1,657,479
40,0,658,114
29,1,659,492
46,0,660,452
0,0,661,377
37,1,662,58
41,0,663,326
30,0,664,413
14,0,665,379
5,1,666,500
39,1,667,81
29,1,668,222
15,1,669,5
4,1,670,201
27,1,671,252
29,0,672,484
39,0,673,399
12,0,674,262
26,1,675,413
21,1,676,349
0,0,677,118
2,0,678,266
34,1,679,481
42,1,680,126
27,0,681,368
34,1,682,18
20,0,683,519
20,0,684,44
23,1,685,111
32,1,686,235
45,1,687,404
10,1,688,314
40,1,689,105
1,1,690,301
27,1,691,409
11,0,692,285
43,1,693,494
14,0,694,500
9,0,695,337
33,1,696,375
43,1,697,158
2,0,698,342
22,1,699,69
45,1,700,352
22,0,701,70
10,0,702,256
13,1,703,157
9,0,704,76
36,0,705,385
17,1,706,253
22,0,707,345
15,0,708,505
10,0,709,455
1,1,710,464
19,1,711,13
45,1,712,233
39,1,713,281
4,1,714,415
17,0,715,126
9,1,716,7
12,1,717,144
9,0,718,253
29,1,719,2
48,1,720,139
17,0,721,400
31,1,722,82
23,1,724,202
4,1,725,105
16,1,726,252
15,0,727,351
38,0,728,33
43,0,729,341
29,1,730,347
25,0,731,385
40,0,732,12
24,0,733,24
30,1,735,311
31,1,737,34
20,1,738,437
19,0,739,371
0,0,740,424
2,1,741,493
44,0,742,305
39,0,743,328
23,1,745,347
37,1,746,253
39,1,747,139
9,1,748,36
43,0,749,125
39,0,750,68
47,1,751,401
32,0,752,92
41,1,753,508
24,0,754,228
8,1,755,69
36,1,756,379
18,1,757,178
43,1,758,30
2,1,759,48
14,0,760,92
25,0,761,34
17,1,762,85
30,1,763,426
7,1,764,468
22,1,765,221
41,0,766,192
38,1,767,395
21,0,768,512
6,0,769,192
10,1,770,270
33,1,771,389
4,0,772,220
29,0,773,280
28,1,774,19
10,1,775,340
26,1,776,427
21,1,777,342
24,0,778,358
14,1,779,387
13,1,780,324
15,0,781,173
21,0,782,152
43,1,783,299
44,1,784,141
33,1,786,264
23,1,787,272
40,1,788,297
17,1,791,233
11,0,792,347
13,0,793,484
20,0,794,76
8,0,795,153
26,0,796,424
41,0,797,285
7,0,798,136
7,0,799,69
15,1,800,161
12,0,801,137
22,0,802,470
5,0,803,145
40,0,804,199
28,0,805,318
23,0,806,186
0,1,807,499
0,0,808,35
2,1,809,17
7,0,810,309
23,0,811,353
42,1,812,377
19,0,813,255
46,1,814,52
8,0,815,186
26,1,816,108
18,0,817,401
38,1,818,421
26,1,819,24
6,1,820,42
34,0,821,101
10,0,822,474
45,0,823,299
48,1,824,341
35,0,825,429
10,1,826,255
11,0,827,293
11,1,828,164
5,0,829,435
7,0,830,158
2,0,831,326
3,0,832,83
1,1,833,440
18,1,834,42
21,0,835,312
16,0,836,263
18,0,837,10
23,1,838,56
39,0,839,224
3,0,840,156
45,0,841,12
26,0,842,155
13,0,843,186
9,1,844,127
35,1,845,516
4,1,846,492
43,0,847,177
41,0,848,474
20,1,849,98
45,0,851,490
17,0,852,388
37,1,853,464
27,1,854,371
42,0,855,3
40,1,856,389
44,1,857,76
37,0,858,339
13,0,859,212
32,0,860,420
27,1,861,157
43,1,862,33
36,1,863,435
24,1,864,485
48,1,865,240
15,1,866,69
28,0,867,335
10,0,868,472
8,1,869,144
35,1,870,106
1,1,871,313
11,1,873,188
14,1,874,453
18,1,875,338
35,1,876,221
22,0,877,273
10,1,878,498
14,1,879,90
3,0,880,276
15,0,881,311
38,1,882,174
38,0,883,270
1,0,884,14
45,0,885,394
1,1,886,9
44,0,887,404
18,1,888,247
12,1,889,329
31,1,890,10
25,0,891,356
42,0,892,219
22,1,894,274
8,1,895,334
45,0,896,146
2,1,897,214
33,0,898,506
11,0,899,254
27,1,900,168
44,1,901,24
8,0,902,236
1,1,903,121
22,1,904,228
34,0,905,450
8,0,906,501
10,1,907,506
32,1,908,120
34,1,909,416
3,1,910,514
2,0,911,522
11,1,912,251
14,1,914,439
28,1,915,107
19,0,916,440
33,1,917,318
10,0,918,214
21,0,919,2
36,0,920,86
21,1,921,485
20,1,922,157
6,1,923,298
3,0,924,399
36,0,925,425
8,0,926,71
5,1,927,136
28,1,928,103
45,1,930,350
5,0,931,137
43,0,932,60
20,1,933,128
3,0,934,51
41,1,935,476
6,0,936,4
8,0,938,34
41,1,939,281
24,1,941,242
14,1,942,500
39,1,943,364
24,1,944,415
21,1,945,89
5,0,946,101
7,0,947,50
21,1,948,444
15,0,949,517
0,1,950,349
45,0,951,65
31,1,952,522
36,1,953,90
41,1,954,14
19,1,955,307
38,1,956,375
28,1,957,319
34,0,959,324
32,0,960,352
46,0,961,398
25,0,962,72
0,1,963,438
30,1,964,217
15,1,966,461
8,1,967,57
48,0,968,66
20,0,969,245
40,0,970,255
40,0,971,212
42,1,972,205
6,1,973,189
0,1,974,401
8,1,975,298
38,1,976,117
36,0,977,424
43,0,978,335
35,0,979,63
33,1,980,128
36,0,981,236
12,0,982,134
30,1,983,230
48,0,984,271
15,0,985,366
27,1,986,237
24,0,987,328
43,1,988,45
15,1,989,361
18,0,990,114
36,0,991,434
18,1,992,461
23,0,993,309
27,1,994,249
35,1,995,243
22,1,996,350
28,0,997,45
13,0,998,516
40,0,999,39
45,0,1000,480
5,1,1001,216
44,1,1002,370
41,0,1003,207
8,1,1004,395
17,0,1005,38
4,1,1006,451
32,1,1007,274
32,1,1008,98
13,0,1009,429
19,0,1010,424
19,1,1011,74
29,1,1013,170
48,0,1014,50
36,1,1015,32
20,1,1016,475
27,1,1017,73
40,0,1018,454
41,1,1019,515
3,0,1020,117
2,0,1021,252
45,0,1022,273
45,1,1023,396
34,0,1024,500
5,0,1025,464
13,1,1026,433
16,0,1027,502
42,0,1028,330
35,0,1029,251
6,0,1030,288
14,0,1031,212
11,0,1032,6
30,0,1033,193
41,0,1034,216
15,0,1035,25
1,1,1036,351
10,0,1037,243
47,0,1038,450
24,0,1039,296
9,1,1040,373
34,0,1041,213
40,0,1042,175
18,0,1043,213
20,0,1044,267
13,0,1045,346
23,1,1046,280
36,0,1047,261
29,0,1048,79
43,0,1049,394
16,0,1050,478
40,1,1052,416
5,0,1053,90
4,0,1054,325
16,1,1055,235
46,1,1056,188
6,0,1057,51
39,0,1058,369
8,0,1059,234
25,1,1060,299
35,0,1061,333
47,0,1062,150
1,1,1063,379
45,0,1064,285
28,1,1065,218
5,1,1066,261
39,0,1067,245
19,1,1068,189
2,1,1069,30
4,0,1070,365
39,1,1071,423
6,1,1072,202
26,1,1074,285
22,1,1075,327
26,0,1076,194
15,0,1078,269
33,1,1079,129
15,1,1080,476
16,0,1081,274
4,1,1082,372
4,0,1083,44
47,0,1084,3
19,0,1085,226
35,0,1086,224
27,1,1087,149
1,1,1088,99
29,1,1089,115
0,1,1090,425
6,1,1091,452
13,1,1092,288
10,0,1093,140
9,1,1094,214
46,1,1095,512
28,1,1096,3
37,1,1097,228
4,1,1098,122
31,1,1099,2
29,1,1100,40
26,1,1101,478
18,1,1102,12
42,1,1103,48
21,0,1104,236
41,1,1105,295
44,0,1106,98
0,0,1107,352
5,0,1108,59
19,1,1109,365
8,0,1110,349
5,1,1111,495
3,0,1112,341
23,0,1113,311
31,0,1114,481
6,0,1115,21
25,0,1116,318
30,1,1117,105
30,0,1118,21
48,1,1119,408
16,1,1120,396
44,0,1121,52
43,0,1123,343
18,0,1124,332
20,0,1125,82
6,1,1126,137
27,1,1127,246
22,0,1128,222
7,1,1129,254
9,1,1130,150
23,1,1132,374
14,1,1133,130
23,1,1134,336
13,0,1135,8
18,0,1136,257
48,1,1138,225
32,1,1139,282
47,1,1140,439
22,1,1141,246
34,0,1142,360
28,0,1143,181
46,0,1144,409
22,1,1145,190
47,1,1146,118
17,1,1147,304
34,1,1148,142
46,1,1149,443
44,1,1150,396
39,0,1151,473
48,0,1152,475
5,1,1153,489
46,0,1154,74
27,0,1156,522
3,0,1157,200
28,1,1158,516
13,1,1159,266
27,0,1160,448
43,1,1161,219
27,1,1162,411
45,0,1163,411
1,0,1164,477
21,1,1165,105
18,0,1166,6
23,0,1167,356
39,1,1168,29
36,0,1169,44
45,1,1170,37
48,0,1171,204
34,0,1172,324
10,0,1173,377
36,0,1174,171
45,1,1175,13
7,1,1176,215
45,0,1177,379
30,0,1178,8
7,1,1179,329
32,1,1180,474
23,0,1181,354
32,0,1182,80
15,0,1183,171
48,0,1184,48
0,1,1185,88
6,1,1186,176
39,1,1187,386
34,0,1188,487
38,1,1189,299
2,0,1191,62
1,1,1192,444
25,1,1193,232
7,1,1194,175
22,1,1195,72
17,1,1196,330
42,1,1197,356
43,1,1198,476
31,1,1199,47
35,0,1200,448
48,1,1201,457
48,0,1202,17
14,1,1203,441
9,1,1204,101
48,0,1205,493
44,1,1206,491
25,0,1207,408
34,1,1208,8
2,0,1209,293
35,1,1210,255
19,0,1211,445
26,1,1212,330
0,0,1213,36
11,0,1214,482
37,0,1215,418
21,0,1216,358
34,1,1217,524
26,0,1218,343
10,0,1219,209
24,0,1220,247
29,0,1221,514
46,1,1222,343
41,1,1223,498
34,1,1224,130
35,0,1225,3
16,0,1226,256
18,1,1227,288
42,0,1229,236
26,0,1230,381
15,1,1231,318
1,0,1232,396
0,0,1233,105
29,0,1234,330
41,0,1235,385
18,1,1236,319
27,0,1237,330
30,1,1238,499
25,0,1239,254
41,1,1240,308
46,0,1241,397
41,1,1242,121
25,1,1243,78
24,1,1244,236
11,1,1245,315
13,1,1246,496
13,0,1247,417
37,1,1248,365
29,0,1249,411
44,0,1250,462
23,0,1251,270
41,0,1252,214
19,1,1253,486
18,0,1254,395
40,1,1255,42
31,1,1256,437
36,1,1257,431
44,0,1259,304
4,1,1260,183
39,1,1261,79
25,0,1262,57
